!Siglent Technologies,SNA5002A,SNA5XCED6R0121,V1.0.0.2.13
!Date: 2026-01-30 14:13:45
!Channel 1
!Trace1
Frequency,S11(DB),S11(DEG)
1.175695705182e+04,2.436481126926e+01,8.972119713708e+01
1.176378882043e+04,2.436305832061e+01,8.962895135112e+01
1.177062455886e+04,2.438536314195e+01,8.969267944790e+01
1.177746426942e+04,2.438278352723e+01,8.956340444158e+01
1.178430795443e+04,2.439969866515e+01,8.955219621156e+01
1.179115561618e+04,2.441260751917e+01,8.954822329908e+01
1.179800725700e+04,2.441234638540e+01,8.936160894012e+01
1.180486287919e+04,2.440241252043e+01,8.916168036960e+01
1.181172248506e+04,2.440287946597e+01,8.919150890691e+01
1.181858607693e+04,2.443869600171e+01,8.935354849720e+01
1.182545365712e+04,2.444430651774e+01,8.939261073084e+01
1.183232522795e+04,2.443372094063e+01,8.908405475395e+01
1.183920079173e+04,2.446697138947e+01,8.873943703437e+01
1.184608035078e+04,2.448236116383e+01,8.882570290287e+01
1.185296390743e+04,2.444461801750e+01,8.879403553160e+01
1.185985146400e+04,2.443673721686e+01,8.893335099118e+01
1.186674302280e+04,2.445856988990e+01,8.894232055870e+01
1.187363858618e+04,2.445348439963e+01,8.872916533382e+01
1.188053815645e+04,2.444514034173e+01,8.871009741014e+01
1.188744173595e+04,2.445433768934e+01,8.881130847162e+01
1.189434932700e+04,2.444236758768e+01,8.867445943104e+01
1.190126093193e+04,2.443538250905e+01,8.870560369933e+01
1.190817655308e+04,2.444335178425e+01,8.856152146472e+01
1.191509619278e+04,2.444334884284e+01,8.866882562097e+01
1.192201985336e+04,2.442304951123e+01,8.851210947666e+01
1.192894753717e+04,2.442358017606e+01,8.855283378436e+01
1.193587924653e+04,2.441597945060e+01,8.875172661959e+01
1.194281498380e+04,2.440822750509e+01,8.855918367367e+01
1.194975475130e+04,2.440617639290e+01,8.872264656792e+01
1.195669855139e+04,2.440025929248e+01,8.869469530045e+01
1.196364638640e+04,2.442153774902e+01,8.873095974259e+01
1.197059825868e+04,2.441965457865e+01,8.867029863435e+01
1.197755417058e+04,2.439578065953e+01,8.865465073131e+01
1.198451412443e+04,2.445185462911e+01,8.899173177049e+01
1.199147812260e+04,2.445489604903e+01,8.904573435473e+01
1.199844616743e+04,2.441484190296e+01,8.865117992056e+01
1.200541826128e+04,2.439746641968e+01,8.888235049668e+01
1.201239440649e+04,2.439524699659e+01,8.892070561572e+01
1.201937460541e+04,2.439374743333e+01,8.892708569097e+01
1.202635886042e+04,2.439071430612e+01,8.902230698771e+01
1.203334717385e+04,2.439179511567e+01,8.913604486074e+01
1.204033954808e+04,2.439269341450e+01,8.914822156372e+01
1.204733598546e+04,2.439332166724e+01,8.918201879298e+01
1.205433648835e+04,2.439504043551e+01,8.954598381212e+01
1.206134105911e+04,2.441417512978e+01,8.946077424937e+01
1.206834970011e+04,2.440372075574e+01,8.937087649423e+01
1.207536241371e+04,2.445690851098e+01,8.992680609900e+01
1.208237920228e+04,2.439625224351e+01,8.920833146949e+01
1.208940006819e+04,2.437710171385e+01,8.925754307691e+01
1.209642501380e+04,2.443614619016e+01,8.966312503833e+01
1.210345404150e+04,2.439521003659e+01,8.939302624184e+01
1.211048715364e+04,2.439009757297e+01,8.946415271629e+01
1.211752435260e+04,2.446825521943e+01,8.991290348351e+01
1.212456564076e+04,2.447734922269e+01,8.993993473803e+01
1.213161102049e+04,2.448755586003e+01,9.002194700920e+01
1.213866049418e+04,2.450185267448e+01,9.007593072563e+01
1.214571406419e+04,2.452386360738e+01,9.006510454844e+01
1.215277173291e+04,2.452726449896e+01,9.011737207758e+01
1.215983350273e+04,2.457091547264e+01,9.022926864596e+01
1.216689937602e+04,2.456603123040e+01,9.016161083747e+01
1.217396935517e+04,2.459680144189e+01,9.022550546966e+01
1.218104344256e+04,2.470314743072e+01,9.025242910256e+01
1.218812164059e+04,2.462544929930e+01,9.034314431488e+01
1.219520395164e+04,2.464140978660e+01,9.027400030556e+01
1.220229037810e+04,2.466822190590e+01,9.031829700870e+01
1.220938092236e+04,2.455625148775e+01,9.040086310481e+01
1.221647558682e+04,2.458245721395e+01,9.056925972663e+01
1.222357437386e+04,2.479577418690e+01,8.816571505760e+01
1.223067728589e+04,2.490442460572e+01,8.787888341439e+01
1.223778432531e+04,2.473430818630e+01,9.019013976791e+01
1.224489549450e+04,2.474333246400e+01,9.016548241303e+01
1.225201079587e+04,2.476446752411e+01,9.008839016316e+01
1.225913023183e+04,2.477417411286e+01,9.014079095388e+01
1.226625380476e+04,2.481445140120e+01,9.002793041039e+01
1.227338151709e+04,2.480108115446e+01,8.995201567186e+01
1.228051337121e+04,2.478631692133e+01,8.757833097463e+01
1.228764936952e+04,2.477603168456e+01,8.756877784267e+01
1.229478951445e+04,2.480450974532e+01,9.040581600883e+01
1.230193380839e+04,2.483012042659e+01,9.030396053670e+01
1.230908225376e+04,2.476138108937e+01,8.720872219084e+01
1.231623485298e+04,2.475814847537e+01,8.721673046540e+01
1.232339160844e+04,2.487929894418e+01,8.945867410983e+01
1.233055252258e+04,2.487703872592e+01,8.992756781835e+01
1.233771759780e+04,2.491446097809e+01,8.975367143914e+01
1.234488683652e+04,2.489278514966e+01,8.921287883413e+01
1.235206024117e+04,2.492030113064e+01,8.948928464923e+01
1.235923781416e+04,2.491181225470e+01,8.946989217150e+01
1.236641955792e+04,2.490051085381e+01,8.900675396052e+01
1.237360547487e+04,2.489396503000e+01,8.892772611520e+01
1.238079556743e+04,2.491352994004e+01,8.886540562208e+01
1.238798983804e+04,2.490646497451e+01,8.875536147448e+01
1.239518828911e+04,2.488572865547e+01,8.881954432728e+01
1.240239092308e+04,2.488507071972e+01,8.855632960828e+01
1.240959774238e+04,2.488240664926e+01,8.849891998588e+01
1.241680874944e+04,2.487567557427e+01,8.854236498003e+01
1.242402394669e+04,2.486926411278e+01,8.858707774839e+01
1.243124333657e+04,2.489140043353e+01,8.871014080753e+01
1.243846692152e+04,2.487069023879e+01,8.862375761005e+01
1.244569470397e+04,2.487278370387e+01,8.868762272845e+01
1.245292668636e+04,2.486653770008e+01,8.880105825371e+01
1.246016287114e+04,2.484674341911e+01,8.867420839333e+01
1.246740326074e+04,2.487680197429e+01,8.879298509294e+01
1.247464785760e+04,2.483080540044e+01,8.893543464035e+01
1.248189666418e+04,2.494214622813e+01,8.813084597724e+01
1.248914968292e+04,2.495465371486e+01,8.810009404369e+01
1.249640691627e+04,2.482748485314e+01,8.918267817866e+01
1.250366836667e+04,2.485553794209e+01,8.902379243727e+01
1.251093403657e+04,2.484993972493e+01,8.908474417208e+01
1.251820392844e+04,2.489158474705e+01,8.902229053819e+01
1.252547804471e+04,2.489625228384e+01,8.901432382407e+01
1.253275638785e+04,2.490323197947e+01,8.786991765698e+01
1.254003896032e+04,2.488745313660e+01,8.782149703565e+01
1.254732576456e+04,2.485718947008e+01,8.937839129379e+01
1.255461680304e+04,2.486311472636e+01,8.926965210558e+01
1.256191207822e+04,2.487413671915e+01,8.935561732081e+01
1.256921159256e+04,2.486878945698e+01,8.988657065213e+01
1.257651534852e+04,2.486681394982e+01,8.994560872136e+01
1.258382334857e+04,2.490015161220e+01,8.963492470550e+01
1.259113559518e+04,2.489675840520e+01,8.970533229162e+01
1.259845209081e+04,2.490358394930e+01,8.977916283605e+01
1.260577283794e+04,2.489780561125e+01,8.978386018969e+01
1.261309783902e+04,2.492143926039e+01,8.984962373572e+01
1.262042709654e+04,2.482833713928e+01,8.917636675693e+01
1.262776061297e+04,2.482401562582e+01,8.928761918278e+01
1.263509839078e+04,2.494264568740e+01,8.993956192285e+01
1.264244043244e+04,2.495566785077e+01,9.010927951420e+01
1.264978674045e+04,2.497323417659e+01,9.020500884877e+01
1.265713731726e+04,2.498774850612e+01,9.018334889942e+01
1.266449216538e+04,2.497973002222e+01,9.011355847749e+01
1.267185128727e+04,2.501834945413e+01,9.016042140870e+01
1.267921468542e+04,2.502594758931e+01,9.016124595032e+01
1.268658236232e+04,2.503344109342e+01,9.014108968536e+01
1.269395432045e+04,2.503605543179e+01,9.011227072615e+01
1.270133056230e+04,2.503872509404e+01,9.011181209683e+01
1.270871109036e+04,2.507547215165e+01,9.023986715116e+01
1.271609590712e+04,2.507876175110e+01,9.009337289489e+01
1.272348501507e+04,2.508322706346e+01,9.016106499128e+01
1.273087841671e+04,2.511133835704e+01,9.027491191816e+01
1.273827611453e+04,2.513231821409e+01,9.031344999233e+01
1.274567811102e+04,2.513100937481e+01,9.014703996622e+01
1.275308440869e+04,2.515003291795e+01,9.005338275636e+01
1.276049501004e+04,2.516967004261e+01,9.008344238165e+01
1.276790991755e+04,2.518029382534e+01,9.003999545228e+01
1.277532913375e+04,2.525537994390e+01,8.961767888938e+01
1.278275266113e+04,2.525912680907e+01,8.949001065366e+01
1.279018050219e+04,2.522112671229e+01,8.998364266886e+01
1.279761265944e+04,2.522642013269e+01,8.985915994454e+01
1.280504913540e+04,2.523204017211e+01,8.980284152725e+01
1.281248993256e+04,2.526027140577e+01,8.969790433910e+01
1.281993505345e+04,2.525651966575e+01,8.967232789838e+01
1.282738450057e+04,2.530065333682e+01,8.944853099529e+01
1.283483827644e+04,2.530473140957e+01,8.945524866206e+01
1.284229638357e+04,2.528720936912e+01,8.953372607045e+01
1.284975882448e+04,2.528538213556e+01,8.942007635985e+01
1.285722560169e+04,2.529930089061e+01,8.929176002029e+01
1.286469671772e+04,2.528764292314e+01,8.953626761935e+01
1.287217217509e+04,2.530969230185e+01,8.917717575918e+01
1.287965197631e+04,2.530002437033e+01,8.908580625996e+01
1.288713612393e+04,2.531078799404e+01,8.935035495305e+01
1.289462462045e+04,2.532717112248e+01,8.898157481186e+01
1.290211746841e+04,2.531782217830e+01,8.900238048912e+01
1.290961467034e+04,2.530100074972e+01,8.886329718475e+01
1.291711622877e+04,2.530004358664e+01,8.878612676883e+01
1.292462214623e+04,2.530891434102e+01,8.870107362682e+01
1.293213242525e+04,2.531534131785e+01,8.873712967139e+01
1.293964706836e+04,2.531250725091e+01,8.871760203980e+01
1.294716607810e+04,2.530295974440e+01,8.857693074877e+01
1.295468945702e+04,2.529070769586e+01,8.864931148387e+01
1.296221720764e+04,2.527951352713e+01,8.846125748652e+01
1.296974933251e+04,2.527274022419e+01,8.852796905779e+01
1.297728583417e+04,2.529761054257e+01,8.866495061042e+01
1.298482671517e+04,2.527570514874e+01,8.852554254602e+01
1.299237197804e+04,2.528097225190e+01,8.865600771353e+01
1.299992162534e+04,2.526917568044e+01,8.859491699109e+01
1.300747565961e+04,2.527249535726e+01,8.850357026512e+01
1.301503408340e+04,2.527504228939e+01,8.861010404793e+01
1.302259689926e+04,2.526647923272e+01,8.869733909291e+01
1.303016410975e+04,2.525472980630e+01,8.866676884741e+01
1.303773571741e+04,2.525980113648e+01,8.867222194377e+01
1.304531172481e+04,2.524698045929e+01,8.871361184079e+01
1.305289213450e+04,2.524734864490e+01,8.877127274066e+01
1.306047694903e+04,2.525694311323e+01,8.883575876099e+01
1.306806617097e+04,2.521538511601e+01,8.885784617527e+01
1.307565980288e+04,2.525613837071e+01,8.904729610453e+01
1.308325784732e+04,2.526754274952e+01,8.904428368585e+01
1.309086030686e+04,2.521453050716e+01,8.926265422214e+01
1.309846718406e+04,2.531815072334e+01,8.906582499576e+01
1.310607848148e+04,2.532676000450e+01,8.907281027476e+01
1.311369420170e+04,2.528236520999e+01,8.924896714837e+01
1.312131434729e+04,2.528919511792e+01,8.931717349783e+01
1.312893892081e+04,2.530205013541e+01,8.940009422938e+01
1.313656792485e+04,2.530209676242e+01,8.946224313490e+01
1.314420136197e+04,2.530941828752e+01,8.950057210058e+01
1.315183923475e+04,2.533779429535e+01,8.957359924938e+01
1.315948154577e+04,2.534262275778e+01,8.968126245640e+01
1.316712829760e+04,2.535245215509e+01,8.969919895272e+01
1.317477949284e+04,2.535420802459e+01,8.968671265980e+01
1.318243513405e+04,2.537366359172e+01,8.974777493920e+01
1.319009522383e+04,2.539516162018e+01,8.978854584132e+01
1.319775976476e+04,2.540810029504e+01,8.983803284211e+01
1.320542875942e+04,2.543289688055e+01,8.983020432346e+01
1.321310221040e+04,2.544191081931e+01,8.979263894547e+01
1.322078012030e+04,2.545436455679e+01,8.979127820707e+01
1.322846249170e+04,2.549052179746e+01,8.986489795180e+01
1.323614932719e+04,2.551665977802e+01,9.042554675363e+01
1.324384062938e+04,2.554031941728e+01,9.042643509559e+01
1.325153640085e+04,2.553541321346e+01,8.980751214894e+01
1.325923664420e+04,2.558712708406e+01,9.034237421370e+01
1.326694136204e+04,2.560510686224e+01,9.019841909481e+01
1.327465055695e+04,2.558139430489e+01,8.975016902323e+01
1.328236423155e+04,2.560044378203e+01,8.963572714330e+01
1.329008238844e+04,2.561917062244e+01,8.959803267075e+01
1.329780503021e+04,2.525770715152e+01,8.894004656768e+01
1.330553215948e+04,2.527323236734e+01,8.913090898499e+01
1.331326377885e+04,2.564995470929e+01,8.939145255337e+01
1.332099989094e+04,2.566565191112e+01,8.932516796002e+01
1.332874049835e+04,2.568668123458e+01,8.923086151729e+01
1.333648560370e+04,2.567856204994e+01,8.918521272132e+01
1.334423520960e+04,2.563637548954e+01,8.892174135262e+01
1.335198931866e+04,2.565024661445e+01,8.887935941465e+01
1.335974793350e+04,2.568903365771e+01,8.892440231179e+01
1.336751105674e+04,2.571755821916e+01,8.875016287316e+01
1.337527869100e+04,2.577208092404e+01,8.868503056340e+01
1.338305083891e+04,2.572190177836e+01,8.870304155687e+01
1.339082750307e+04,2.567443787452e+01,8.867052496084e+01
1.339860868613e+04,2.571912826341e+01,8.863820226951e+01
1.340639439069e+04,2.572376144109e+01,8.847177968155e+01
1.341418461940e+04,2.570929553573e+01,8.848472456020e+01
1.342197937488e+04,2.570436557845e+01,8.839672076657e+01
1.342977865976e+04,2.569707034181e+01,8.833890631528e+01
1.343758247667e+04,2.570649709525e+01,8.837523307886e+01
1.344539082825e+04,2.568761767176e+01,8.838904731461e+01
1.345320371713e+04,2.569986039147e+01,8.841933968504e+01
1.346102114594e+04,2.568418449740e+01,8.836273048335e+01
1.346884311733e+04,2.570547545553e+01,8.896016943781e+01
1.347666963394e+04,2.570016324011e+01,8.879567009205e+01
1.348450069840e+04,2.567633756230e+01,8.846816504626e+01
1.349233631336e+04,2.566513890344e+01,8.840055730120e+01
1.350017648147e+04,2.567264129586e+01,8.855355772328e+01
1.350802120536e+04,2.567109384497e+01,8.860116457055e+01
1.351587048769e+04,2.567363025775e+01,8.845624482096e+01
1.352372433110e+04,2.564036324105e+01,8.854973924641e+01
1.353158273825e+04,2.565936807917e+01,8.865633331753e+01
1.353944571179e+04,2.566367779449e+01,8.859208983883e+01
1.354731325437e+04,2.565117031854e+01,8.869105015430e+01
1.355518536864e+04,2.566082702570e+01,8.869317151012e+01
1.356306205727e+04,2.565181295147e+01,8.875307760123e+01
1.357094332290e+04,2.565687867830e+01,8.885676380602e+01
1.357882916821e+04,2.566658210155e+01,8.900139261048e+01
1.358671959585e+04,2.567152055053e+01,8.890871034941e+01
1.359461460848e+04,2.567720801241e+01,8.905113809039e+01
1.360251420877e+04,2.567109976666e+01,8.891037350811e+01
1.361041839938e+04,2.567574542725e+01,8.908505994170e+01
1.361832718298e+04,2.567166117373e+01,8.906231777124e+01
1.362624056225e+04,2.568891394449e+01,8.909454570473e+01
1.363415853984e+04,2.569993291326e+01,8.919733319969e+01
1.364208111844e+04,2.568657329373e+01,8.916670636252e+01
1.365000830071e+04,2.571726083290e+01,8.930597454833e+01
1.365794008934e+04,2.569205052048e+01,8.927207256178e+01
1.366587648699e+04,2.571956671358e+01,8.936416407393e+01
1.367381749635e+04,2.571970478308e+01,8.937331398986e+01
1.368176312010e+04,2.571088743556e+01,8.948739269991e+01
1.368971336091e+04,2.574707402706e+01,8.936606748490e+01
1.369766822148e+04,2.577270104469e+01,8.950406593858e+01
1.370562770447e+04,2.578339557891e+01,8.946154590793e+01
1.371359181259e+04,2.578823073519e+01,8.956714257329e+01
1.372156054852e+04,2.579845507014e+01,8.949858952908e+01
1.372953391494e+04,2.581759539375e+01,8.951301562782e+01
1.373751191456e+04,2.582495376659e+01,8.961064569693e+01
1.374549455005e+04,2.593481721594e+01,8.772041043947e+01
1.375348182412e+04,2.592300494956e+01,8.764592279446e+01
1.376147373946e+04,2.585913974995e+01,8.955164105837e+01
1.376947029876e+04,2.588811633022e+01,8.753203619761e+01
1.377747150473e+04,2.586483369544e+01,8.747465286856e+01
1.378547736006e+04,2.589674996164e+01,9.002760936262e+01
1.379348786746e+04,2.590461748317e+01,9.006137911087e+01
1.380150302964e+04,2.592484397422e+01,8.936455547150e+01
1.380952284928e+04,2.595357098080e+01,8.946143600079e+01
1.381754732911e+04,2.594889794864e+01,8.936106432020e+01
1.382557647183e+04,2.573996952189e+01,8.767619766912e+01
1.383361028014e+04,2.574076476986e+01,8.776227168261e+01
1.384164875677e+04,2.598233056776e+01,8.916191163682e+01
1.384969190442e+04,2.600666178487e+01,8.906878100948e+01
1.385773972580e+04,2.601915039092e+01,8.903546966755e+01
1.386579222364e+04,2.601003215544e+01,8.897789583105e+01
1.387384940065e+04,2.602280754594e+01,8.895794709664e+01
1.388191125955e+04,2.604151377608e+01,8.883174138382e+01
1.388997780305e+04,2.603133603189e+01,8.880925026155e+01
1.389804903389e+04,2.605384219220e+01,8.863507820759e+01
1.390612495479e+04,2.598144656317e+01,8.825865178124e+01
1.391420556846e+04,2.599400027719e+01,8.826048454124e+01
1.392229087764e+04,2.605761386133e+01,8.851766288671e+01
1.393038088506e+04,2.597492083312e+01,8.825507639851e+01
1.393847559345e+04,2.606691966624e+01,8.820922095215e+01
1.394657500553e+04,2.612850703307e+01,8.829936349021e+01
1.395467912405e+04,2.606263833611e+01,8.824606830130e+01
1.396278795173e+04,2.611635302264e+01,8.795743919515e+01
1.397090149131e+04,2.611870982533e+01,8.797217462923e+01
1.397901974553e+04,2.603920204682e+01,8.811821316867e+01
1.398714271714e+04,2.603765346948e+01,8.805661887725e+01
1.399527040886e+04,2.603826638626e+01,8.806514393838e+01
1.400340282345e+04,2.602332873755e+01,8.798031809662e+01
1.401153996365e+04,2.601946480531e+01,8.803103330026e+01
1.401968183220e+04,2.601268236978e+01,8.802850006066e+01
1.402782843185e+04,2.594495589573e+01,8.974286448364e+01
1.403597976536e+04,2.597054028032e+01,8.962364513346e+01
1.404413583546e+04,2.600103414419e+01,8.801928180331e+01
1.405229664492e+04,2.599393067491e+01,8.801176753925e+01
1.406046219649e+04,2.598971821372e+01,8.809587291851e+01
1.406863249292e+04,2.598811814864e+01,8.816123241870e+01
1.407680753698e+04,2.599071858833e+01,8.839079615194e+01
1.408498733141e+04,2.599180106994e+01,8.846341829583e+01
1.409317187898e+04,2.597389909944e+01,8.825144252005e+01
1.410136118246e+04,2.597996168793e+01,8.828758301289e+01
1.410955524460e+04,2.598289466367e+01,8.834932657149e+01
1.411775406817e+04,2.597825426788e+01,8.851107097672e+01
1.412595765594e+04,2.596805372492e+01,8.857426248003e+01
1.413416601067e+04,2.599301483290e+01,8.862609088058e+01
1.414237913514e+04,2.599917377537e+01,8.869652441189e+01
1.415059703212e+04,2.601428935185e+01,8.874654118623e+01
1.415881970438e+04,2.601664445378e+01,8.882818215902e+01
1.416704715469e+04,2.602020717926e+01,8.891517554349e+01
1.417527938584e+04,2.602715357862e+01,8.886485007290e+01
1.418351640059e+04,2.604472478404e+01,8.907055528890e+01
1.419175820174e+04,2.606081248400e+01,8.906199399464e+01
1.420000479206e+04,2.605337628508e+01,8.888978087633e+01
1.420825617433e+04,2.599496119382e+01,8.891555872497e+01
1.421651235134e+04,2.603107280198e+01,8.904642125335e+01
1.422477332587e+04,2.612274453349e+01,8.917964799623e+01
